timestamp,T_amb,RH,v,G,T_sky,Q_net
2026-05-05 15:25:00,14.43,80.30000000000001,0.6739999999999993,196.79999999999973,14.949999999999978,-20.45028162333335
2026-05-05 15:30:00,14.43,79.9,0.9159999999999993,210.99999999999974,14.959999999999978,-23.197639400000014
2026-05-05 15:35:00,14.52,79.6,0.9059999999999993,215.99999999999974,15.179999999999978,-24.50399401666668
2026-05-05 15:40:00,14.64,79.19999999999999,0.9019999999999992,212.89999999999975,15.189999999999978,-21.93085934666668
2026-05-05 15:45:00,14.76,78.69999999999999,0.7729999999999992,217.39999999999975,15.379999999999978,-26.00599430000002
2026-05-05 15:50:00,15.030000000000001,78.3,0.5159999999999992,236.69999999999976,15.919999999999979,-27.981692885000015
2026-05-05 15:55:00,15.15,77.9,0.5919999999999992,254.89999999999975,16.1,-13.489906283333351
2026-05-05 16:00:00,15.16,78.1,0.6819999999999993,269.69999999999976,16.13999999999998,-2.3654540800000183
2026-05-05 16:05:00,15.25,78.1,0.6229999999999993,301.39999999999975,16.58999999999998,-1.690979431666685
2026-05-05 16:10:00,15.369999999999997,77.0,0.7149999999999992,335.9999999999998,17.15999999999998,1.5554762923333145
2026-05-05 16:15:00,15.399999999999999,76.4,0.6789999999999992,253.39999999999975,17.13999999999998,5.639699924999981
2026-05-05 16:20:00,15.510000000000002,76.3,0.8519999999999992,229.49999999999974,16.65999999999998,-0.8572822223333514
2026-05-05 16:25:00,15.49,76.0,1.1759999999999993,299.39999999999975,16.129999999999978,-8.126339063500016
2026-05-05 16:30:00,15.29,76.4,1.1599999999999993,310.2999999999997,15.93999999999998,-8.12707600683335
2026-05-05 16:35:00,15.34,76.4,0.9429999999999992,308.39999999999975,15.959999999999978,-11.555588973000019
2026-05-05 16:40:00,15.57,75.1,0.7269999999999992,287.6999999999998,16.119999999999976,-14.870892308000016
2026-05-05 16:45:00,15.53,74.6,0.8529999999999992,263.5999999999998,15.91999999999998,-20.018724395000014
2026-05-05 16:50:00,15.379999999999999,75.1,0.9339999999999993,236.89999999999978,15.579999999999979,-29.769046028333346
2026-05-05 16:55:00,15.280000000000001,75.4,0.9909999999999993,233.99999999999977,15.399999999999979,-28.212741998333343
2026-05-05 17:00:00,15.26,75.0,1.0319999999999994,253.99999999999977,15.45999999999998,-26.54129018166668
2026-05-05 17:05:00,15.44,74.4,0.8869999999999993,277.0999999999998,16.01999999999998,-28.25280205500001
2026-05-05 17:10:00,15.44,74.2,0.9149999999999994,286.4999999999998,16.24999999999998,-20.078591018333345
2026-05-05 17:15:00,15.16,76.2,1.4419999999999993,265.9999999999998,16.159999999999975,-15.62803217666668
2026-05-05 17:20:00,14.959999999999999,78.5,1.4319999999999995,240.89999999999978,16.129999999999978,-17.597661303333346
2026-05-05 17:25:00,14.809999999999999,79.19999999999999,1.2129999999999994,213.29999999999978,15.86999999999998,-13.961221025000013
2026-05-05 17:30:00,14.809999999999999,79.6,1.3929999999999993,194.89999999999975,15.699999999999978,-25.705822818333345
2026-05-05 17:35:00,14.95,79.30000000000001,1.2659999999999993,213.69999999999976,15.879999999999978,-35.49668218333335
2026-05-05 17:40:00,14.98,79.1,0.8869999999999993,232.79999999999978,16.119999999999976,-32.62390146666668
2026-05-05 17:45:00,14.91,79.0,1.0949999999999993,225.79999999999978,16.01999999999998,-22.59476510000001
2026-05-05 17:50:00,14.740000000000002,79.3,1.5829999999999993,187.09999999999977,15.439999999999976,-20.422000233333346
2026-05-05 17:55:00,14.71,79.69999999999999,1.4499999999999993,140.99999999999977,15.019999999999975,-36.15726293333334
2026-05-05 18:00:00,14.75,80.0,1.1889999999999994,126.39999999999978,14.889999999999976,-40.86379506666668
2026-05-05 18:05:00,14.73,80.30000000000001,1.3299999999999994,128.39999999999978,14.909999999999975,-38.01144928333335
2026-05-05 18:10:00,14.64,80.1,1.5419999999999994,123.99999999999977,14.909999999999975,-40.28180960000002
2026-05-05 18:15:00,14.57,80.19999999999999,1.7389999999999994,125.49999999999977,14.929999999999977,-44.43059636666668
2026-05-05 18:20:00,14.54,81.3,2.3979999999999997,126.89999999999978,14.979999999999976,-45.28521948333334
2026-05-05 18:25:00,14.419999999999998,82.4,2.5729999999999995,136.09999999999977,14.949999999999978,-43.853339333333345
2026-05-05 18:30:00,14.379999999999999,82.4,1.7169999999999992,144.89999999999975,15.049999999999978,-39.21935256666668
2026-05-05 18:35:00,14.490000000000002,82.1,1.3419999999999992,133.89999999999978,15.16,-40.68476458333335
2026-05-05 18:40:00,14.52,82.30000000000001,1.7129999999999994,122.69999999999978,15.119999999999978,-40.758371666666676
2026-05-05 18:45:00,14.5,82.6,1.6589999999999994,102.59999999999977,14.889999999999977,-38.25114575000001
2026-05-05 18:50:00,14.52,82.8,1.2649999999999992,73.39999999999978,14.609999999999976,-43.66971785000001
2026-05-05 18:55:00,14.43,83.0,1.2579999999999991,54.099999999999774,14.399999999999977,-42.29987950000002
2026-05-05 19:00:00,14.239999999999998,83.2,1.5089999999999995,44.699999999999775,14.179999999999978,-39.49732615000001
2026-05-05 19:05:00,14.14,83.7,1.3419999999999992,45.49999999999977,14.129999999999978,-43.17701406666668
2026-05-05 19:10:00,14.18,84.2,1.0359999999999991,45.79999999999977,14.139999999999977,-40.73013201666668
2026-05-05 19:15:00,14.190000000000001,84.4,1.1329999999999993,44.09999999999977,14.089999999999979,-39.142732850000016
2026-05-05 19:20:00,14.08,84.6,1.2039999999999993,44.49999999999977,14.080000000000002,-38.35588403333334
2026-05-05 19:25:00,14.0,84.8,1.0229999999999992,39.89999999999978,14.009999999999978,-39.11753106666667
2026-05-05 19:30:00,14.04,85.0,0.7719999999999994,29.599999999999774,13.899999999999977,-40.774818433333344
2026-05-05 19:35:00,14.079999999999998,85.1,0.6649999999999994,19.39999999999977,13.919999999999977,-36.88851876666668
2026-05-05 19:40:00,14.079999999999998,85.2,0.6529999999999994,13.699999999999772,13.879999999999978,-34.04658596666668
2026-05-05 19:45:00,14.1,85.2,0.7469999999999993,12.099999999999772,13.829999999999977,-36.68608125000001
2026-05-05 19:50:00,14.07,85.5,0.7579999999999993,11.899999999999773,13.929999999999978,-42.12496201666668
2026-05-05 19:55:00,14.08,85.4,0.5829999999999993,12.799999999999773,13.969999999999978,-39.49306925000002
2026-05-05 20:00:00,14.149999999999999,85.1,0.5589999999999993,14.699999999999772,14.039999999999976,-39.88793490000002
2026-05-05 20:05:00,14.119999999999997,85.5,0.6849999999999993,15.699999999999772,14.059999999999977,-43.36744005000001
2026-05-05 20:10:00,14.03,85.9,0.6799999999999993,13.599999999999774,13.859999999999976,-49.517828350000016
2026-05-05 20:15:00,13.98,86.3,0.5409999999999994,10.199999999999772,13.719999999999999,-59.61472323333335
2026-05-05 20:20:00,13.95,86.9,0.7629999999999993,8.399999999999773,13.709999999999976,-61.22284101666668
2026-05-05 20:25:00,13.870000000000001,87.6,1.0009999999999994,7.199999999999772,13.629999999999976,-57.25599825000001
2026-05-05 20:30:00,13.77,88.1,0.9309999999999994,5.7999999999997724,13.539999999999976,-49.36714113333334
2026-05-05 20:35:00,13.719999999999999,88.30000000000001,0.6169999999999993,4.399999999999773,13.499999999999977,-46.27279781666668
2026-05-05 20:40:00,13.7,88.2,0.2939999999999994,2.8999999999997725,13.459999999999978,-54.81412168333335
2026-05-05 20:45:00,13.75,88.0,0.24599999999999936,2.0,13.479999999999977,-61.142093383333346
2026-05-05 20:50:00,13.71,88.5,0.3049999999999993,1.4999999999997726,13.399999999999977,-54.63221068333334
2026-05-05 20:55:00,13.57,89.1,0.6449999999999994,0.7999999999997727,13.280000000000001,-53.86354285000001
2026-05-05 21:00:00,13.55,89.0,1.1149999999999993,0.2999999999997726,13.259999999999977,-60.977709950000005
2026-05-05 21:05:00,13.55,88.6,1.2169999999999992,0.0,13.229999999999976,-63.84148535000001
2026-05-05 21:10:00,13.5,88.7,1.0119999999999991,0.0,13.179999999999977,-64.78085648333335
2026-05-05 21:15:00,13.440000000000001,89.0,0.8569999999999993,0.0,13.169999999999977,-65.21364013333334
2026-05-05 21:20:00,13.4,89.0,0.8009999999999993,0.0,13.2,-59.538836366666686
2026-05-05 21:25:00,13.4,89.0,0.8489999999999993,0.0,13.189999999999976,-52.05537660000002
2026-05-05 21:30:00,13.4,89.0,1.0189999999999992,0.09999999999977263,13.179999999999977,-46.04286513333335
2026-05-05 21:35:00,13.350000000000001,89.0,1.0779999999999994,0.09999999999977263,13.179999999999977,-40.07021855000002
2026-05-05 21:40:00,13.310000000000002,89.0,0.9939999999999993,0.09999999999977263,13.169999999999977,-38.88202945000002
2026-05-05 21:45:00,13.350000000000001,88.9,0.8629999999999992,0.4999999999997726,13.16,-40.61400345000001
2026-05-05 21:50:00,13.39,89.3,0.7949999999999993,0.8999999999997726,13.16,-38.510114350000016
2026-05-05 21:55:00,13.4,89.8,0.8689999999999992,1.0,13.169999999999977,-37.56149323333335
2026-05-05 22:00:00,13.4,89.8,0.6749999999999992,1.0,13.249999999999977,-37.86329276666669
2026-05-05 22:05:00,13.45,89.6,0.45499999999999924,1.0,13.349999999999977,-33.78147453333335
2026-05-05 22:10:00,13.5,89.2,0.5519999999999992,1.0,13.369999999999976,-30.189945216666686
2026-05-05 22:15:00,13.5,89.4,0.6319999999999992,0.8999999999997726,13.349999999999977,-28.50864331666669
2026-05-05 22:20:00,13.5,89.9,0.7649999999999992,0.4999999999997726,13.369999999999976,-28.59609880000002
2026-05-05 22:25:00,13.5,89.9,0.7389999999999992,0.29999999999977267,13.419999999999977,-29.512635883333353
2026-05-05 22:30:00,13.51,89.4,0.6879999999999993,0.4,13.469999999999978,-29.466946166666688
2026-05-05 22:35:00,13.55,89.0,0.8819999999999992,0.4,13.5,-30.30244571666669
2026-05-05 22:40:00,13.540000000000001,89.0,0.9719999999999992,0.19999999999977264,13.5,-30.35082346666669
2026-05-05 22:45:00,13.5,89.0,0.8339999999999993,0.0,13.5,-29.78736825000002
2026-05-05 22:50:00,13.5,89.0,0.6889999999999994,0.0,13.479999999999976,-28.86031208333335
2026-05-05 22:55:00,13.5,89.0,0.5099999999999993,0.0,13.499999999999977,-28.685771016666685
2026-05-05 23:00:00,13.55,89.0,0.43699999999999933,0.19999999999977264,13.529999999999976,-29.927389516666686
2026-05-05 23:05:00,13.579999999999998,89.0,0.7589999999999993,0.19999999999977264,13.529999999999976,-30.436775416666684
2026-05-05 23:10:00,13.55,89.0,0.8279999999999994,0.0,13.479999999999976,-31.045390633333348
2026-05-05 23:15:00,13.52,89.0,0.7009999999999994,0.0,13.399999999999977,-32.24135393333335
2026-05-05 23:20:00,13.5,89.0,0.8139999999999994,0.0,13.359999999999978,-33.702921733333355
2026-05-05 23:25:00,13.5,89.0,0.8069999999999993,0.0,13.34,-33.85003908333336
2026-05-05 23:30:00,13.5,88.9,1.0889999999999993,0.0,13.349999999999977,-35.44937216666669
2026-05-05 23:35:00,13.5,88.8,1.1699999999999995,0.0,13.36,-38.89046258333336
2026-05-05 23:40:00,13.49,88.9,0.8659999999999992,0.0,13.339999999999975,-41.29983058333336
2026-05-05 23:45:00,13.440000000000001,89.0,0.8579999999999991,0.0,13.259999999999977,-43.87020328333335
2026-05-05 23:50:00,13.4,89.0,0.6969999999999992,0.0,13.189999999999976,-43.49229623333335
2026-05-05 23:55:00,13.4,89.0,0.4809999999999992,0.19999999999977264,13.199999999999978,-39.311034666666686
2026-05-06 00:00:00,13.39,89.0,0.5229999999999992,0.5999999999997727,13.199999999999978,-34.11805103333335
2026-05-06 00:05:00,13.38,89.0,0.5789999999999993,0.8999999999997726,13.239999999999977,-31.642656750000018
2026-05-06 00:10:00,13.370000000000001,89.1,0.7059999999999992,0.6999999999997726,13.289999999999978,-30.808655416666685
2026-05-06 00:15:00,13.29,89.6,0.7489999999999991,0.29999999999977267,13.259999999999977,-29.501813866666687
2026-05-06 00:20:00,13.239999999999998,89.9,0.7849999999999991,0.2,13.199999999999978,-28.556847633333355
2026-05-06 00:25:00,13.23,89.9,0.9169999999999991,0.09999999999977263,13.149999999999977,-28.784971633333356
2026-05-06 00:30:00,13.219999999999999,90.0,0.8239999999999992,0.19999999999977264,13.189999999999976,-30.78655380000002
2026-05-06 00:35:00,13.280000000000001,89.7,0.5519999999999992,0.4,13.269999999999978,-30.54320753333335
2026-05-06 00:40:00,13.360000000000001,89.2,0.41799999999999926,0.4,13.3,-29.078721800000018
2026-05-06 00:45:00,13.47,89.0,0.3439999999999993,0.5999999999997727,13.379999999999978,-34.534651016666686
2026-05-06 00:50:00,13.59,88.6,0.3169999999999992,0.8999999999997726,13.489999999999977,-34.26093063333335
2026-05-06 00:55:00,13.610000000000001,88.4,0.42899999999999927,0.4999999999997726,13.439999999999976,-27.003168716666686
2026-05-06 01:00:00,13.540000000000001,88.8,0.4359999999999993,0.19999999999977264,13.339999999999975,-28.256590016666685
2026-05-06 01:05:00,13.47,89.0,0.45899999999999924,0.29999999999977267,13.359999999999976,-27.39203765000002
2026-05-06 01:10:00,13.41,89.2,0.6369999999999992,0.09999999999977263,13.339999999999979,-24.506102183333354
2026-05-06 01:15:00,13.330000000000002,89.6,0.8249999999999993,0.0,13.229999999999976,-25.269060666666686
2026-05-06 01:20:00,13.32,89.9,0.7409999999999992,0.0,13.159999999999975,-28.75989073333335
2026-05-06 01:25:00,13.34,90.0,0.7629999999999992,0.0,13.149999999999977,-28.829139016666684
2026-05-06 01:30:00,13.310000000000002,89.7,0.9499999999999993,0.0,13.109999999999976,-26.31445433333335
2026-05-06 01:35:00,13.26,89.2,0.8489999999999992,0.0,13.009999999999977,-26.361099816666684
2026-05-06 01:40:00,13.27,89.5,0.5459999999999992,0.0,12.859999999999976,-28.892480366666682
2026-05-06 01:45:00,13.350000000000001,89.6,0.45899999999999924,0.39999999999977265,12.649999999999977,-29.99850818333335
2026-05-06 01:50:00,13.34,89.1,0.6359999999999992,0.39999999999977265,12.449999999999978,-28.79697498333335
2026-05-06 01:55:00,13.310000000000002,89.0,0.7229999999999992,0.0,12.119999999999976,-31.76897045000002
2026-05-06 02:00:00,13.310000000000002,88.9,0.9009999999999992,0.19999999999977264,11.949999999999978,-33.62866660000002
2026-05-06 02:05:00,13.239999999999998,89.4,1.1079999999999992,0.19999999999977264,12.339999999999977,-31.10070636666669
2026-05-06 02:10:00,13.149999999999999,90.0,1.0009999999999992,0.0,12.649999999999977,-28.951692533333354
2026-05-06 02:15:00,13.100000000000001,90.4,0.7239999999999992,0.0,12.579999999999977,-28.09127675000002
2026-05-06 02:20:00,13.07,90.9,0.5539999999999992,0.0,12.509999999999977,-28.55737655000002
2026-05-06 02:25:00,13.03,91.0,0.5689999999999993,0.0,12.429999999999978,-29.655745233333352
2026-05-06 02:30:00,12.98,91.3,0.6209999999999992,0.0,12.360000000000001,-28.79108730000002
2026-05-06 02:35:00,12.969999999999999,91.8,0.5139999999999992,0.19999999999977264,12.379999999999978,-31.692683700000018
2026-05-06 02:40:00,13.07,92.0,0.28499999999999925,0.6999999999997726,12.559999999999977,-34.41032333333335
2026-05-06 02:45:00,13.23,91.7,0.27499999999999925,1.0,12.769999999999978,-30.596407801666693
2026-05-06 02:50:00,13.379999999999999,90.80000000000001,0.39999999999999925,0.7999999999997727,12.829999999999977,-30.217181018333356
2026-05-06 02:55:00,13.39,90.5,0.5019999999999993,0.39999999999977265,12.679999999999977,-30.680269333333356
2026-05-06 03:00:00,13.310000000000002,90.9,0.5039999999999993,0.2,12.52,-30.60062358333336
2026-05-06 03:05:00,13.3,90.8,0.48399999999999926,0.09999999999977263,12.509999999999977,-34.58240341666669
2026-05-06 03:10:00,13.3,90.4,0.5629999999999993,0.09999999999977263,12.5,-38.394493150000024
2026-05-06 03:15:00,13.280000000000001,90.1,0.5799999999999992,0.2,12.489999999999977,-39.71851545000002
2026-05-06 03:20:00,13.27,90.0,0.5109999999999992,0.29999999999977267,12.539999999999978,-35.87695926666669
2026-05-06 03:25:00,13.330000000000002,90.0,0.43699999999999917,0.5999999999997727,12.679999999999977,-34.18331618333336
2026-05-06 03:30:00,13.39,90.0,0.4689999999999992,0.8,12.799999999999976,-32.48301546666669
2026-05-06 03:35:00,13.379999999999999,90.3,0.7099999999999993,0.3999999999997727,12.849999999999977,-27.34346198333336
2026-05-06 03:40:00,13.3,90.9,1.0269999999999992,0.0,12.799999999999976,-25.672454316666695
2026-05-06 03:45:00,13.209999999999999,91.6,0.9629999999999993,0.0,12.709999999999976,-26.652190916666697
2026-05-06 03:50:00,13.189999999999998,91.7,0.7969999999999992,0.0,12.749999999999975,-25.986539550000032
2026-05-06 03:55:00,13.2,91.7,0.5779999999999992,0.09999999999977269,12.769999999999976,-22.43510514500003
2026-05-06 04:00:00,13.14,92.0,0.7179999999999991,0.09999999999977269,12.679999999999978,-19.114972286666692
2026-05-06 04:05:00,13.02,92.0,1.322999999999999,0.0,12.549999999999976,-21.47405960833336
2026-05-06 04:10:00,12.93,92.0,1.516999999999999,0.0,12.509999999999977,-25.317282216666694
2026-05-06 04:15:00,12.850000000000001,92.0,1.3939999999999992,0.0,12.509999999999977,-26.72535213333336
2026-05-06 04:20:00,12.850000000000001,92.0,0.9779999999999991,0.09999999999977269,12.539999999999976,-28.978878416666696
2026-05-06 04:25:00,12.940000000000001,91.8,0.6359999999999991,0.2,12.679999999999977,-28.166862916666695
2026-05-06 04:30:00,12.95,91.69999999999999,0.774999999999999,0.09999999999977269,12.699999999999978,-24.494729783333362
2026-05-06 04:35:00,12.879999999999999,91.9,0.8789999999999991,0.0,12.669999999999977,-23.137589250000026
2026-05-06 04:40:00,12.879999999999999,92.0,0.6129999999999991,0.0,12.729999999999977,-24.737910316666692
2026-05-06 04:45:00,12.939999999999998,92.0,0.3249999999999991,0.09999999999977269,12.819999999999977,-25.474584150000027
2026-05-06 04:50:00,13.0,92.0,0.27099999999999913,0.29999999999977267,12.929999999999977,-21.45723032000003
2026-05-06 04:55:00,13.02,92.0,0.3449999999999991,0.1999999999997727,12.329999999999977,-20.548512870000028
2026-05-06 05:00:00,12.97,92.0,0.6049999999999991,0.0,10.629999999999978,-23.841830950000027
2026-05-06 05:05:00,12.95,91.8,0.7639999999999991,0.09999999999977269,9.059999999999977,-25.454171716666693
2026-05-06 05:10:00,12.989999999999998,91.8,0.6129999999999991,0.2,8.559999999999977,-29.76890961666669
2026-05-06 05:15:00,13.059999999999999,91.9,0.4199999999999991,0.29999999999977267,9.089999999999977,-30.20807206666669
2026-05-06 05:20:00,13.059999999999999,91.9,0.2489999999999991,0.1999999999997727,9.779999999999976,-28.274029033333363
2026-05-06 05:25:00,13.059999999999999,92.0,0.22599999999999915,0.29999999999977267,9.649999999999977,-27.314787550000027
2026-05-06 05:30:00,13.09,92.0,0.28399999999999914,0.6,9.559999999999977,-23.901246800000024
2026-05-06 05:35:00,13.080000000000002,91.9,0.27299999999999913,0.4999999999997727,9.289999999999978,-26.377979866666692
2026-05-06 05:40:00,13.080000000000002,91.9,0.27299999999999913,0.4999999999997727,8.529999999999976,-27.581929666666696
2026-05-06 05:45:00,13.0,92.4,0.4829999999999991,0.29999999999977267,8.409999999999977,-22.967455631666695
2026-05-06 05:50:00,12.809999999999999,93.1,0.770999999999999,0.0,8.329999999999977,-19.273165776666694
2026-05-06 05:55:00,12.75,93.4,0.6189999999999991,0.29999999999977267,9.419999999999977,-22.148651978333362
2026-05-06 06:00:00,12.879999999999999,93.2,0.39299999999999913,0.7999999999997727,9.779999999999976,-30.81359475000003
2026-05-06 06:05:00,12.989999999999998,92.6,0.45699999999999913,1.0,9.539999999999978,-31.74048830000003
2026-05-06 06:10:00,12.969999999999999,92.4,0.8889999999999991,1.0,11.319999999999977,-28.105902016666693
2026-05-06 06:15:00,12.879999999999999,92.8,1.242999999999999,1.3999999999997725,12.349999999999977,-25.201872716666692
2026-05-06 06:20:00,12.73,93.5,1.2499999999999991,1.3999999999997725,12.309999999999977,-20.592262941666696
2026-05-06 06:25:00,12.59,94.0,1.1509999999999991,1.0,11.939999999999976,-19.35561452500003
2026-05-06 06:30:00,12.68,94.0,0.7189999999999991,1.6999999999997726,11.609999999999976,-22.862948166666694
2026-05-06 06:35:00,12.850000000000001,94.0,0.4759999999999991,3.699999999999773,11.899999999999977,-21.617112511666697
2026-05-06 06:40:00,12.89,93.7,0.6379999999999991,4.499999999999773,12.349999999999977,-17.330921436666692
2026-05-06 06:45:00,12.82,93.7,0.7629999999999991,2.699999999999773,12.539999999999976,-12.350842921666693
2026-05-06 06:50:00,12.74,94.4,0.8319999999999992,1.1999999999997726,12.449999999999976,-10.612413495000029
2026-05-06 06:55:00,12.7,94.8,0.8419999999999992,1.0999999999997727,12.139999999999976,-12.236395688333362
2026-05-06 07:00:00,12.64,94.9,1.0679999999999992,2.0999999999997727,12.009999999999977,-11.080381426666694
2026-05-06 07:05:00,12.52,95.0,1.3579999999999992,5.199999999999773,11.879999999999978,-10.521666655000029
2026-05-06 07:10:00,12.45,95.0,1.1889999999999992,9.599999999999774,11.959999999999978,-11.533087575000028
2026-05-06 07:15:00,12.489999999999998,95.0,0.7379999999999991,10.999999999999773,12.199999999999978,-12.394588855000027
2026-05-06 07:20:00,12.559999999999999,95.0,0.4849999999999991,12.399999999999771,12.059999999999977,-11.257702736983362
2026-05-06 07:25:00,12.61,95.0,0.4789999999999991,16.499999999999773,12.289999999999978,-10.889379745316694
2026-05-06 07:30:00,12.7,95.0,0.4499999999999991,18.999999999999773,12.659999999999977,-15.269224606666693
2026-05-06 07:35:00,12.82,95.0,0.3839999999999991,17.79999999999977,12.74,-17.13679334283336
2026-05-06 07:40:00,12.84,94.7,0.4939999999999991,15.899999999999771,12.699999999999978,-14.025361836166697
2026-05-06 07:45:00,12.759999999999998,94.2,0.6989999999999992,22.79999999999977,12.639999999999977,-13.444342956666697
2026-05-06 07:50:00,12.759999999999998,94.0,0.669999999999999,29.39999999999977,12.679999999999978,-12.743859986666696
2026-05-06 07:55:00,12.879999999999999,94.0,0.5659999999999992,30.19999999999977,12.779999999999976,-12.828963033333363
2026-05-06 08:00:00,12.95,94.0,0.7209999999999991,25.29999999999977,12.809999999999977,-11.999563609666696
2026-05-06 08:05:00,12.85,94.2,1.006999999999999,21.69999999999977,12.779999999999976,-11.404160909166697
2026-05-06 08:10:00,12.78,94.7,0.920999999999999,39.79999999999977,12.879999999999978,-9.262995502833363
2026-05-06 08:15:00,12.91,94.5,0.5879999999999991,56.99999999999977,13.109999999999978,-6.309575728333363
2026-05-06 08:20:00,12.99,93.9,0.45499999999999907,75.09999999999977,13.229999999999979,-4.48105124500003
2026-05-06 08:25:00,13.05,93.6,0.3639999999999991,117.79999999999977,13.519999999999978,-0.0022450683333636867
2026-05-06 08:30:00,13.25,92.80000000000001,0.40899999999999914,122.69999999999978,13.789999999999978,0.5309757166666358
2026-05-06 08:35:00,13.31,92.0,0.5179999999999991,91.29999999999978,13.519999999999978,1.254158007599969
2026-05-06 08:40:00,13.27,91.9,0.5479999999999992,75.19999999999978,13.289999999999976,-0.9980621885666965
2026-05-06 08:45:00,13.3,92.0,0.5919999999999992,63.099999999999774,13.179999999999977,-5.353264132833363
2026-05-06 08:50:00,13.370000000000001,91.8,0.4859999999999991,63.79999999999977,13.169999999999977,-3.1523307966666962
2026-05-06 08:55:00,13.32,91.69999999999999,0.6379999999999991,102.19999999999978,13.369999999999978,3.3340179216666366
2026-05-06 09:00:00,13.259999999999998,91.9,0.7799999999999991,150.5999999999998,13.699999999999978,3.287984933166636
2026-05-06 09:05:00,13.34,92.0,0.6389999999999991,166.79999999999978,13.849999999999977,5.929474683166637
2026-05-06 09:10:00,13.459999999999999,92.0,0.5539999999999992,163.89999999999975,13.879999999999978,7.711108749999969
2026-05-06 09:15:00,13.68,91.7,0.4329999999999991,172.79999999999978,14.249999999999977,3.670970256666635
2026-05-06 09:20:00,13.91,90.6,0.4049999999999991,184.69999999999976,14.549999999999976,6.367627078333301
2026-05-06 09:25:00,14.170000000000002,88.9,0.3929999999999991,192.49999999999977,14.599999999999977,5.283754967499968
2026-05-06 09:30:00,14.290000000000001,87.6,0.4909999999999991,198.09999999999977,14.309999999999977,7.785650759166636
2026-05-06 09:35:00,14.16,87.2,0.5369999999999991,174.09999999999977,13.849999999999977,20.421062939999967
2026-05-06 09:40:00,14.209999999999999,86.7,0.40099999999999913,149.99999999999977,13.699999999999978,11.814914609499969
2026-05-06 09:45:00,14.35,86.4,0.5789999999999992,156.39999999999978,13.989999999999977,1.5252267871666367
2026-05-06 09:50:00,14.32,86.5,0.5789999999999992,167.29999999999978,14.139999999999977,7.250773949383303
2026-05-06 09:55:00,14.43,86.2,0.4599999999999992,172.19999999999976,14.189999999999976,1.3519899388833037
2026-05-06 10:00:00,14.61,86.2,0.5499999999999992,194.19999999999976,14.559999999999977,-5.716287570833363
2026-05-06 10:05:00,14.739999999999998,85.80000000000001,0.5279999999999991,244.99999999999977,14.999999999999977,1.680295858666636
2026-05-06 10:10:00,14.959999999999999,84.4,0.5359999999999991,289.39999999999975,15.089999999999975,7.40689864749997
2026-05-06 10:15:00,15.259999999999998,83.3,0.4519999999999992,354.2999999999998,15.779999999999976,12.15888481249997
2026-05-06 10:20:00,15.399999999999999,83.4,0.8649999999999992,332.9999999999998,16.529999999999976,14.915745098333304
2026-05-06 10:25:00,14.95,83.5,1.6469999999999991,241.09999999999977,15.839999999999975,-3.6683258696666954
2026-05-06 10:30:00,14.46,83.7,2.057999999999999,232.69999999999976,15.379999999999974,-21.490333989666695
2026-05-06 10:35:00,14.32,84.30000000000001,2.073999999999999,239.49999999999977,15.569999999999975,-24.512265801666697
2026-05-06 10:40:00,14.219999999999999,84.7,1.901999999999999,234.39999999999978,15.659999999999975,-24.806366051666696
2026-05-06 10:45:00,14.2,85.0,1.8699999999999992,235.99999999999977,15.859999999999975,-25.012462483333362
2026-05-06 10:50:00,14.09,84.6,1.9639999999999993,240.49999999999977,15.789999999999976,-28.053547133333367
2026-05-06 10:55:00,14.13,83.6,1.6749999999999992,292.4999999999998,16.099999999999973,-34.73506755000004
2026-05-06 11:00:00,14.38,81.8,1.5399999999999991,447.4999999999998,17.189999999999973,-32.3966376466667
2026-05-06 11:05:00,14.74,79.9,2.0779999999999994,615.5999999999997,18.549999999999976,-6.719388488333365
2026-05-06 11:10:00,15.03,78.6,1.7849999999999993,541.4999999999998,18.419999999999973,-3.463101766666698
2026-05-06 11:15:00,15.0,77.5,1.657999999999999,545.1999999999998,17.729999999999976,-18.799633066666697
2026-05-06 11:20:00,15.129999999999999,76.5,1.781999999999999,673.4999999999998,19.049999999999976,-3.998820125000032
2026-05-06 11:25:00,15.1,76.4,1.7619999999999991,514.8999999999997,18.399999999999977,-14.499777556666698
2026-05-06 11:30:00,15.04,76.5,1.9349999999999992,427.7999999999998,16.819999999999975,-42.8965510066667
2026-05-06 11:35:00,15.27,75.80000000000001,1.953999999999999,706.6999999999998,18.489999999999974,-22.8011367036667
2026-05-06 11:40:00,15.41,75.30000000000001,2.038999999999999,916.3999999999997,19.969999999999978,4.437214381166634
2026-05-06 11:45:00,15.85,75.0,1.5509999999999993,900.8999999999997,20.609999999999978,6.762341286499967
2026-05-06 11:50:00,16.369999999999997,74.0,1.2569999999999992,898.2999999999997,20.929999999999975,10.3989532633333
2026-05-06 11:55:00,16.380000000000003,72.80000000000001,1.5439999999999992,904.3999999999997,20.679999999999975,14.419058759999967
2026-05-06 12:00:00,16.4,71.9,1.6729999999999992,911.0999999999998,20.209999999999976,12.096238886666633
2026-05-06 12:05:00,16.689999999999998,71.0,1.606999999999999,916.8999999999999,16.899999999999977,5.171445118333302
2026-05-06 12:10:00,17.11,69.69999999999999,1.181999999999999,921.5999999999998,10.359999999999975,12.860614453333302
