[Connect DataFile][2.1]
Date:	20/04/2026
Time:	16:59:18
Unit:	°C
Resolution:	60,000/0,100
Values:	12
SnapshotTrigger:	0	0,0
MeasurementTrigger:	0	0,0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
006:32:00,000	-40,7	15,9	16,8	-40,7	0,0	0,0	0,0	0,950	0,000	5011,463	0,0	-40,5		23:31:18:736		
006:33:00,000	-40,8	16,0	16,8	-40,8	0,0	0,0	0,0	0,950	0,000	5012,222	0,0	-40,8		23:32:18:736		
006:34:00,000	-40,9	16,0	16,8	-40,9	0,0	0,0	0,0	0,950	0,000	5012,431	0,0	-40,8		23:33:18:736		
006:35:00,000	-40,9	16,0	16,8	-40,9	0,0	0,0	0,0	0,950	0,000	5011,593	0,0	-40,7		23:34:18:736		
006:36:00,000	-40,7	16,0	16,8	-40,7	0,0	0,0	0,0	0,950	0,000	5011,593	0,0	-40,5		23:35:18:736		
006:37:00,000	-40,5	16,0	16,8	-40,5	0,0	0,0	0,0	0,950	0,000	5011,843	0,0	-40,4		23:36:18:736		
006:38:00,000	-40,6	15,9	16,8	-40,6	0,0	0,0	0,0	0,950	0,000	5012,312	0,0	-40,4		23:37:18:736		
006:39:00,000	-40,9	15,9	16,8	-40,9	0,0	0,0	0,0	0,950	0,000	5017,389	0,0	-40,8		23:38:18:736		
006:40:00,000	-40,6	15,9	16,8	-40,6	0,0	0,0	0,0	0,950	0,000	5012,056	0,0	-40,4		23:39:18:736		
006:41:00,000	-40,5	15,9	16,8	-40,5	0,0	0,0	0,0	0,950	0,000	5011,973	0,0	-40,2		23:40:18:736		
006:42:00,000	-40,4	15,9	16,8	-40,4	0,0	0,0	0,0	0,950	0,000	5011,917	0,0	-40,2		23:41:18:736		
006:43:00,000	-39,9	16,0	16,8	-39,9	0,0	0,0	0,0	0,950	0,000	5011,629	0,0	-39,6		23:42:18:736		
006:44:00,000	-39,9	16,0	16,8	-39,9	0,0	0,0	0,0	0,950	0,000	5011,789	0,0	-39,8		23:43:18:736		
006:45:00,000	-38,7	16,0	16,8	-38,7	0,0	0,0	0,0	0,950	0,000	5011,463	0,0	-38,6		23:44:18:736		
006:46:00,000	-39,7	16,0	16,8	-39,7	0,0	0,0	0,0	0,950	0,000	5011,651	0,0	-39,6		23:45:18:736		
006:47:00,000	-39,9	16,0	16,8	-39,9	0,0	0,0	0,0	0,950	0,000	5011,379	0,0	-39,9		23:46:18:736		
006:48:00,000	-39,8	15,9	16,8	-39,7	0,0	0,0	0,0	0,950	0,000	5012,139	0,0	-39,6		23:47:18:736		
006:49:00,000	-39,5	15,9	16,8	-39,5	0,0	0,0	0,0	0,950	0,000	5011,565	0,0	-39,3		23:48:18:736		
006:50:00,000	-36,5	15,8	16,8	-36,5	0,0	0,0	0,0	0,950	0,000	5011,759	0,0	-36,3		23:49:18:736		
006:51:00,000	-34,5	15,8	16,8	-34,5	0,0	0,0	0,0	0,950	0,000	5011,716	0,0	-34,3		23:50:18:736		
006:52:00,000	-19,4	15,8	16,8	-19,4	0,0	0,0	0,0	0,950	0,000	5011,676	0,0	-19,3		23:51:18:736		
006:53:00,000	-28,5	15,8	16,7	-28,5	0,0	0,0	0,0	0,950	0,000	5011,129	0,0	-28,4		23:52:18:736		
006:54:00,000	-39,1	15,7	16,7	-39,1	0,0	0,0	0,0	0,950	0,000	5010,945	0,0	-39,1		23:53:18:736		
006:55:00,000	-39,6	15,7	16,7	-39,6	0,0	0,0	0,0	0,950	0,000	5011,852	0,0	-39,2		23:54:18:736		
006:56:00,000	-38,5	15,7	16,7	-38,4	0,0	0,0	0,0	0,950	0,000	5011,330	0,0	-38,3		23:55:18:736		
006:57:00,000	-34,5	15,7	16,7	-34,5	0,0	0,0	0,0	0,950	0,000	5011,093	0,0	-34,3		23:56:18:736		
006:58:00,000	-36,9	15,7	16,7	-36,9	0,0	0,0	0,0	0,950	0,000	5011,569	0,0	-36,8		23:57:18:736		
006:59:00,000	-35,3	15,8	16,7	-35,3	0,0	0,0	0,0	0,950	0,000	5012,148	0,0	-35,1		23:58:18:736		
007:00:00,000	-33,2	15,8	16,7	-33,2	0,0	0,0	0,0	0,950	0,000	5011,565	0,0	-33,1		23:59:18:736		
007:01:00,000	-39,3	15,8	16,7	-39,3	0,0	0,0	0,0	0,950	0,000	5011,991	0,0	-39,2		00:00:18:736		
007:02:00,000	-39,4	15,8	16,7	-39,4	0,0	0,0	0,0	0,950	0,000	5011,231	0,0	-39,2		00:01:18:736		
007:03:00,000	-39,5	15,8	16,7	-39,5	0,0	0,0	0,0	0,950	0,000	5012,167	0,0	-39,4		00:02:18:736		
007:04:00,000	-39,8	15,8	16,7	-39,8	0,0	0,0	0,0	0,950	0,000	5011,083	0,0	-39,7		00:03:18:736		
007:05:00,000	-39,8	15,8	16,7	-39,8	0,0	0,0	0,0	0,950	0,000	5010,907	0,0	-39,6		00:04:18:736		
007:06:00,000	-39,9	15,7	16,7	-39,9	0,0	0,0	0,0	0,950	0,000	5010,771	0,0	-39,6		00:05:18:736		
007:07:00,000	-39,9	15,7	16,6	-39,9	0,0	0,0	0,0	0,950	0,000	5011,333	0,0	-39,8		00:06:18:736		
007:08:00,000	-39,6	15,7	16,6	-39,6	0,0	0,0	0,0	0,950	0,000	5011,371	0,0	-39,4		00:07:18:736		
007:09:00,000	-39,4	15,7	16,6	-39,4	0,0	0,0	0,0	0,950	0,000	5010,787	0,0	-39,2		00:08:18:736		
007:10:00,000	-39,2	15,7	16,6	-39,2	0,0	0,0	0,0	0,950	0,000	5011,284	0,0	-39,2		00:09:18:736		
007:11:00,000	-39,2	15,7	16,6	-39,2	0,0	0,0	0,0	0,950	0,000	5010,991	0,0	-39,0		00:10:18:736		
007:12:00,000	-39,3	15,6	16,6	-39,2	0,0	0,0	0,0	0,950	0,000	5010,843	0,0	-39,2		00:11:18:736		
007:13:00,000	-39,1	15,6	16,6	-39,1	0,0	0,0	0,0	0,950	0,000	5011,128	0,0	-38,8		00:12:18:736		
007:14:00,000	-38,9	15,6	16,5	-38,9	0,0	0,0	0,0	0,950	0,000	5010,898	0,0	-38,7		00:13:18:736		
007:15:00,000	-39,1	15,6	16,5	-39,1	0,0	0,0	0,0	0,950	0,000	5010,761	0,0	-38,9		00:14:18:736		
007:16:00,000	-39,3	15,6	16,5	-39,3	0,0	0,0	0,0	0,950	0,000	5010,602	0,0	-39,0		00:15:18:736		
007:17:00,000	-39,2	15,6	16,5	-39,2	0,0	0,0	0,0	0,950	0,000	5009,963	0,0	-38,9		00:16:18:736		
007:18:00,000	-39,3	15,6	16,5	-39,2	0,0	0,0	0,0	0,950	0,000	5007,890	0,0	-39,2		00:17:18:736		
007:19:00,000	-39,6	15,5	16,5	-39,6	0,0	0,0	0,0	0,950	0,000	5008,481	0,0	-39,5		00:18:18:736		
007:20:00,000	-39,7	15,5	16,5	-39,7	0,0	0,0	0,0	0,950	0,000	5010,759	0,0	-39,5		00:19:18:736		
007:21:00,000	-39,7	15,5	16,5	-39,7	0,0	0,0	0,0	0,950	0,000	5010,685	0,0	-39,3		00:20:18:736		
007:22:00,000	-39,6	15,6	16,5	-39,6	0,0	0,0	0,0	0,950	0,000	5011,128	0,0	-39,4		00:21:18:736		
007:23:00,000	-39,6	15,6	16,5	-39,6	0,0	0,0	0,0	0,950	0,000	5010,583	0,0	-39,4		00:22:18:736		
007:24:00,000	-37,9	15,6	16,5	-37,9	0,0	0,0	0,0	0,950	0,000	5011,121	0,0	-37,7		00:23:18:736		
007:25:00,000	-37,7	15,7	16,5	-37,7	0,0	0,0	0,0	0,950	0,000	5011,055	0,0	-37,4		00:24:18:736		
007:26:00,000	-39,9	15,7	16,5	-39,9	0,0	0,0	0,0	0,950	0,000	5012,241	0,0	-39,6		00:25:18:736		
007:27:00,000	-40,1	15,7	16,5	-40,1	0,0	0,0	0,0	0,950	0,000	5011,611	0,0	-40,0		00:26:18:736		
007:28:00,000	-40,4	15,7	16,5	-40,4	0,0	0,0	0,0	0,950	0,000	5011,789	0,0	-40,2		00:27:18:736		
007:29:00,000	-40,6	15,7	16,5	-40,6	0,0	0,0	0,0	0,950	0,000	5011,787	0,0	-40,2		00:28:18:736		
007:30:00,000	-40,6	15,7	16,5	-40,6	0,0	0,0	0,0	0,950	0,000	5010,833	0,0	-40,3		00:29:18:736		
007:31:00,000	-40,7	15,7	16,5	-40,7	0,0	0,0	0,0	0,950	0,000	5011,194	0,0	-40,4		00:30:18:736		
007:32:00,000	-40,7	15,7	16,5	-40,7	0,0	0,0	0,0	0,950	0,000	5011,852	0,0	-40,5		00:31:18:736		
007:33:00,000	-40,4	15,6	16,5	-40,5	0,0	0,0	0,0	0,950	0,000	5010,917	0,0	-40,3		00:32:18:736		
007:34:00,000	-40,2	15,6	16,5	-40,2	0,0	0,0	0,0	0,950	0,000	5011,119	0,0	-40,0		00:33:18:736		
007:35:00,000	-39,8	15,7	16,5	-39,8	0,0	0,0	0,0	0,950	0,000	5011,472	0,0	-39,4		00:34:18:736		
007:36:00,000	-39,8	15,8	16,5	-39,8	0,0	0,0	0,0	0,950	0,000	5011,266	0,0	-39,6		00:35:18:736		
007:37:00,000	-40,0	15,8	16,5	-40,0	0,0	0,0	0,0	0,950	0,000	5011,454	0,0	-39,6		00:36:18:736		
007:38:00,000	-39,9	15,9	16,5	-39,9	0,0	0,0	0,0	0,950	0,000	5012,157	0,0	-39,6		00:37:18:736		
007:39:00,000	-39,8	15,9	16,5	-39,8	0,0	0,0	0,0	0,950	0,000	5011,605	0,0	-39,6		00:38:18:736		
007:40:00,000	-39,9	16,0	16,5	-39,9	0,0	0,0	0,0	0,950	0,000	5012,121	0,0	-39,6		00:39:18:736		
007:41:00,000	-40,0	16,0	16,5	-40,0	0,0	0,0	0,0	0,950	0,000	5012,083	0,0	-39,8		00:40:18:736		
007:42:00,000	-40,0	16,0	16,5	-40,0	0,0	0,0	0,0	0,950	0,000	5011,422	0,0	-40,0		00:41:18:736		
007:43:00,000	-40,0	15,8	16,5	-40,0	0,0	0,0	0,0	0,950	0,000	5011,333	0,0	-39,5		00:42:18:736		
007:44:00,000	-40,0	15,7	16,5	-40,0	0,0	0,0	0,0	0,950	0,000	5012,092	0,0	-39,9		00:43:18:736		
007:45:00,000	-40,0	15,7	16,5	-40,0	0,0	0,0	0,0	0,950	0,000	5010,944	0,0	-39,8		00:44:18:736		
007:46:00,000	-39,9	15,6	16,5	-39,9	0,0	0,0	0,0	0,950	0,000	5010,750	0,0	-39,8		00:45:18:736		
007:47:00,000	-40,0	15,5	16,5	-40,0	0,0	0,0	0,0	0,950	0,000	5010,621	0,0	-39,6		00:46:18:736		
007:48:00,000	-40,0	15,5	16,5	-40,0	0,0	0,0	0,0	0,950	0,000	5011,759	0,0	-39,7		00:47:18:736		
007:49:00,000	-40,2	15,5	16,5	-40,2	0,0	0,0	0,0	0,950	0,000	5010,431	0,0	-40,0		00:48:18:736		
007:50:00,000	-40,4	15,6	16,5	-40,4	0,0	0,0	0,0	0,950	0,000	5012,102	0,0	-40,0		00:49:18:736		
007:51:00,000	-40,3	15,6	16,5	-40,3	0,0	0,0	0,0	0,950	0,000	5011,685	0,0	-40,1		00:50:18:736		
007:52:00,000	-40,2	15,6	16,5	-40,2	0,0	0,0	0,0	0,950	0,000	5011,385	0,0	-40,0		00:51:18:736		
007:53:00,000	-40,1	15,5	16,5	-40,1	0,0	0,0	0,0	0,950	0,000	5010,306	0,0	-40,0		00:52:18:736		
007:54:00,000	-40,0	15,4	16,4	-40,0	0,0	0,0	0,0	0,950	0,000	5011,204	0,0	-39,8		00:53:18:736		
007:55:00,000	-39,8	15,4	16,4	-39,8	0,0	0,0	0,0	0,950	0,000	5010,284	0,0	-39,6		00:54:18:736		
007:56:00,000	-39,5	15,3	16,3	-39,5	0,0	0,0	0,0	0,950	0,000	5011,065	0,0	-39,2		00:55:18:736		
007:57:00,000	-39,4	15,3	16,3	-39,4	0,0	0,0	0,0	0,950	0,000	5010,194	0,0	-39,1		00:56:18:736		
007:58:00,000	-39,3	15,3	16,3	-39,3	0,0	0,0	0,0	0,950	0,000	5010,963	0,0	-39,2		00:57:18:736		
007:59:00,000	-39,3	15,3	16,3	-39,3	0,0	0,0	0,0	0,950	0,000	5011,000	0,0	-39,1		00:58:18:736		
008:00:00,000	-39,6	15,2	16,3	-39,6	0,0	0,0	0,0	0,950	0,000	5010,963	0,0	-39,5		00:59:18:736		
008:01:00,000	-39,7	15,2	16,3	-39,7	0,0	0,0	0,0	0,950	0,000	5011,284	0,0	-39,5		01:00:18:736		
008:02:00,000	-39,7	15,2	16,3	-39,7	0,0	0,0	0,0	0,950	0,000	5010,833	0,0	-39,5		01:01:18:736		
008:03:00,000	-39,9	15,1	16,2	-39,9	0,0	0,0	0,0	0,950	0,000	5011,019	0,0	-39,8		01:02:18:736		
008:04:00,000	-40,0	15,1	16,1	-40,0	0,0	0,0	0,0	0,950	0,000	5009,945	0,0	-39,9		01:03:18:736		
008:05:00,000	-40,3	15,0	16,1	-40,3	0,0	0,0	0,0	0,950	0,000	5009,871	0,0	-40,0		01:04:18:736		
008:06:00,000	-40,3	15,0	16,1	-40,3	0,0	0,0	0,0	0,950	0,000	5010,121	0,0	-40,1		01:05:18:736		
008:07:00,000	-40,2	15,0	16,1	-40,2	0,0	0,0	0,0	0,950	0,000	5010,046	0,0	-39,9		01:06:18:736		
008:08:00,000	-40,1	15,0	16,0	-40,1	0,0	0,0	0,0	0,950	0,000	5011,321	0,0	-40,1		01:07:18:736		
008:09:00,000	-40,0	15,0	16,0	-40,0	0,0	0,0	0,0	0,950	0,000	5010,176	0,0	-39,8		01:08:18:736		
008:10:00,000	-39,8	14,9	16,0	-39,8	0,0	0,0	0,0	0,950	0,000	5009,676	0,0	-39,6		01:09:18:736		
008:11:00,000	-39,7	14,8	15,9	-39,7	0,0	0,0	0,0	0,950	0,000	5009,697	0,0	-39,6		01:10:18:736		
008:12:00,000	-39,6	14,8	15,8	-39,5	0,0	0,0	0,0	0,950	0,000	5009,676	0,0	-39,3		01:11:18:736		
008:13:00,000	-39,5	14,8	15,8	-39,5	0,0	0,0	0,0	0,950	0,000	5009,954	0,0	-39,1		01:12:18:736		
008:14:00,000	-39,6	14,8	15,8	-39,5	0,0	0,0	0,0	0,950	0,000	5009,679	0,0	-39,4		01:13:18:736		
008:15:00,000	-39,7	14,8	15,8	-39,6	0,0	0,0	0,0	0,950	0,000	5009,991	0,0	-39,5		01:14:18:736		
008:16:00,000	-39,5	14,8	15,8	-39,5	0,0	0,0	0,0	0,950	0,000	5010,458	0,0	-39,4		01:15:18:736		
008:17:00,000	-39,4	14,8	15,8	-39,4	0,0	0,0	0,0	0,950	0,000	5010,621	0,0	-39,1		01:16:18:736		
008:18:00,000	-39,3	14,8	15,8	-39,3	0,0	0,0	0,0	0,950	0,000	5010,028	0,0	-39,1		01:17:18:736		
008:19:00,000	-39,2	14,8	15,8	-39,2	0,0	0,0	0,0	0,950	0,000	5009,661	0,0	-38,9		01:18:18:736		
008:20:00,000	-39,2	14,8	15,8	-39,2	0,0	0,0	0,0	0,950	0,000	5010,907	0,0	-39,0		01:19:18:736		
008:21:00,000	-39,2	14,8	15,8	-39,2	0,0	0,0	0,0	0,950	0,000	5009,806	0,0	-38,9		01:20:18:736		
008:22:00,000	-39,2	14,7	15,8	-39,2	0,0	0,0	0,0	0,950	0,000	5009,704	0,0	-39,2		01:21:18:736		
008:23:00,000	-39,2	14,7	15,7	-39,2	0,0	0,0	0,0	0,950	0,000	5009,861	0,0	-38,9		01:22:18:736		
008:24:00,000	-38,9	14,6	15,7	-38,9	0,0	0,0	0,0	0,950	0,000	5009,176	0,0	-38,8		01:23:18:736		
008:25:00,000	-36,0	14,6	15,7	-36,0	0,0	0,0	0,0	0,950	0,000	5010,367	0,0	-35,8		01:24:18:736		
008:26:00,000	-39,1	14,6	15,7	-39,1	0,0	0,0	0,0	0,950	0,000	5010,871	0,0	-38,9		01:25:18:736		
008:27:00,000	-38,6	14,6	15,7	-38,6	0,0	0,0	0,0	0,950	0,000	5009,615	0,0	-38,3		01:26:18:736		
008:28:00,000	-38,5	14,6	15,7	-38,5	0,0	0,0	0,0	0,950	0,000	5010,602	0,0	-38,2		01:27:18:736		
008:29:00,000	-38,8	14,6	15,7	-38,8	0,0	0,0	0,0	0,950	0,000	5010,121	0,0	-38,7		01:28:18:736		
008:30:00,000	-39,0	14,6	15,7	-39,0	0,0	0,0	0,0	0,950	0,000	5010,333	0,0	-39,0		01:29:18:736		
008:31:00,000	-38,5	14,7	15,7	-38,5	0,0	0,0	0,0	0,950	0,000	5010,532	0,0	-38,2		01:30:18:736		
008:32:00,000	-38,6	14,7	15,7	-38,6	0,0	0,0	0,0	0,950	0,000	5010,213	0,0	-38,3		01:31:18:736		
008:33:00,000	-37,4	14,8	15,7	-37,4	0,0	0,0	0,0	0,950	0,000	5008,871	0,0	-37,3		01:32:18:736		
008:34:00,000	-35,5	14,8	15,7	-35,5	0,0	0,0	0,0	0,950	0,000	5010,798	0,0	-35,2		01:33:18:736		
008:35:00,000	-37,8	14,8	15,7	-37,8	0,0	0,0	0,0	0,950	0,000	5010,213	0,0	-37,7		01:34:18:736		
008:36:00,000	-39,0	14,8	15,7	-39,0	0,0	0,0	0,0	0,950	0,000	5010,303	0,0	-38,9		01:35:18:736		
008:37:00,000	-39,2	14,7	15,7	-39,2	0,0	0,0	0,0	0,950	0,000	5009,935	0,0	-38,9		01:36:18:736		
008:38:00,000	-39,4	14,7	15,7	-39,4	0,0	0,0	0,0	0,950	0,000	5010,019	0,0	-39,2		01:37:18:736		
008:39:00,000	-39,5	14,7	15,7	-39,5	0,0	0,0	0,0	0,950	0,000	5009,523	0,0	-39,2		01:38:18:736		
008:40:00,000	-39,5	14,7	15,7	-39,5	0,0	0,0	0,0	0,950	0,000	5009,871	0,0	-39,2		01:39:18:736		
008:41:00,000	-39,5	14,6	15,7	-39,5	0,0	0,0	0,0	0,950	0,000	5010,426	0,0	-39,2		01:40:18:736		
008:42:00,000	-39,4	14,6	15,7	-39,4	0,0	0,0	0,0	0,950	0,000	5008,713	0,0	-39,3		01:41:18:736		
008:43:00,000	-39,2	14,6	15,7	-39,2	0,0	0,0	0,0	0,950	0,000	5009,752	0,0	-39,0		01:42:18:736		
008:44:00,000	-39,2	14,7	15,7	-39,1	0,0	0,0	0,0	0,950	0,000	5010,083	0,0	-38,9		01:43:18:736		
008:45:00,000	-38,5	14,6	15,7	-38,5	0,0	0,0	0,0	0,950	0,000	5009,596	0,0	-38,2		01:44:18:736		
008:46:00,000	-38,5	14,6	15,7	-38,5	0,0	0,0	0,0	0,950	0,000	5010,176	0,0	-38,3		01:45:18:736		
008:47:00,000	-39,2	14,5	15,6	-39,2	0,0	0,0	0,0	0,950	0,000	5009,509	0,0	-39,1		01:46:18:736		
008:48:00,000	-38,7	14,5	15,6	-38,7	0,0	0,0	0,0	0,950	0,000	5011,009	0,0	-38,5		01:47:18:736		
008:49:00,000	-34,9	14,5	15,6	-34,9	0,0	0,0	0,0	0,950	0,000	5009,667	0,0	-34,8		01:48:18:736		
008:50:00,000	-19,2	14,5	15,6	-19,2	0,0	0,0	0,0	0,950	0,000	5009,954	0,0	-19,0		01:49:18:736		
008:51:00,000	-5,8	14,5	15,6	-5,8	0,0	0,0	0,0	0,950	0,000	5009,917	0,0	-5,7		01:50:18:736		
008:52:00,000	-5,2	14,5	15,5	-5,2	0,0	0,0	0,0	0,950	0,000	5009,463	0,0	-5,1		01:51:18:736		
008:53:00,000	-21,0	14,5	15,5	-21,0	0,0	0,0	0,0	0,950	0,000	5009,685	0,0	-20,9		01:52:18:736		
008:54:00,000	-3,3	14,5	15,5	-3,3	0,0	0,0	0,0	0,950	0,000	5009,361	0,0	-3,1		01:53:18:736		
008:55:00,000	-2,4	14,5	15,5	-2,4	0,0	0,0	0,0	0,950	0,000	5009,431	0,0	-2,4		01:54:18:736		
008:56:00,000	-9,7	14,5	15,5	-9,7	0,0	0,0	0,0	0,950	0,000	5009,972	0,0	-9,6		01:55:18:736		
008:57:00,000	-9,4	14,5	15,5	-9,4	0,0	0,0	0,0	0,950	0,000	5009,046	0,0	-9,2		01:56:18:736		
008:58:00,000	-15,9	14,5	15,5	-15,9	0,0	0,0	0,0	0,950	0,000	5010,019	0,0	-15,9		01:57:18:736		
008:59:00,000	-31,7	14,5	15,5	-31,7	0,0	0,0	0,0	0,950	0,000	5010,278	0,0	-31,5		01:58:18:736		
009:00:00,000	-35,5	14,5	15,5	-35,5	0,0	0,0	0,0	0,950	0,000	5009,605	0,0	-35,3		01:59:18:736		
009:01:00,000	-30,7	14,5	15,5	-30,7	0,0	0,0	0,0	0,950	0,000	5010,129	0,0	-30,4		02:00:18:736		
009:02:00,000	-16,1	14,5	15,5	-16,1	0,0	0,0	0,0	0,950	0,000	5009,679	0,0	-16,0		02:01:18:736		
009:03:00,000	-29,3	14,5	15,5	-29,3	0,0	0,0	0,0	0,950	0,000	5010,519	0,0	-29,3		02:02:18:736		
009:04:00,000	-29,1	14,5	15,5	-29,1	0,0	0,0	0,0	0,950	0,000	5009,324	0,0	-29,1		02:03:18:736		
009:05:00,000	-19,3	14,5	15,5	-19,3	0,0	0,0	0,0	0,950	0,000	5009,843	0,0	-19,2		02:04:18:736		
009:06:00,000	-11,2	14,5	15,5	-11,2	0,0	0,0	0,0	0,950	0,000	5010,046	0,0	-11,0		02:05:18:736		
009:07:00,000	-14,7	14,4	15,5	-14,7	0,0	0,0	0,0	0,950	0,000	5009,981	0,0	-14,6		02:06:18:736		
009:08:00,000	-24,8	14,4	15,5	-24,8	0,0	0,0	0,0	0,950	0,000	5010,556	0,0	-24,5		02:07:18:736		
009:09:00,000	-37,6	14,4	15,5	-37,5	0,0	0,0	0,0	0,950	0,000	5010,287	0,0	-37,3		02:08:18:736		
009:10:00,000	-38,5	14,3	15,5	-38,5	0,0	0,0	0,0	0,950	0,000	5009,872	0,0	-38,3		02:09:18:736		
009:11:00,000	-38,8	14,3	15,4	-38,8	0,0	0,0	0,0	0,950	0,000	5009,537	0,0	-38,4		02:10:18:736		
009:12:00,000	-39,0	14,3	15,4	-39,0	0,0	0,0	0,0	0,950	0,000	5009,611	0,0	-38,8		02:11:18:736		
009:13:00,000	-39,0	14,2	15,4	-39,0	0,0	0,0	0,0	0,950	0,000	5009,477	0,0	-38,9		02:12:18:736		
009:14:00,000	-39,0	14,2	15,3	-39,0	0,0	0,0	0,0	0,950	0,000	5008,843	0,0	-38,8		02:13:18:736		
009:15:00,000	-39,1	14,2	15,3	-39,1	0,0	0,0	0,0	0,950	0,000	5009,560	0,0	-39,0		02:14:18:736		
009:16:00,000	-39,3	14,1	15,3	-39,3	0,0	0,0	0,0	0,950	0,000	5009,629	0,0	-39,1		02:15:18:736		
009:17:00,000	-38,9	14,1	15,2	-38,9	0,0	0,0	0,0	0,950	0,000	5009,593	0,0	-38,8		02:16:18:736		
009:18:00,000	-38,0	14,1	15,2	-38,0	0,0	0,0	0,0	0,950	0,000	5008,731	0,0	-38,0		02:17:18:736		
009:19:00,000	-38,6	14,1	15,2	-38,6	0,0	0,0	0,0	0,950	0,000	5009,500	0,0	-38,4		02:18:18:736		
009:20:00,000	-38,9	14,0	15,2	-38,9	0,0	0,0	0,0	0,950	0,000	5009,532	0,0	-38,7		02:19:18:736		
009:21:00,000	-34,9	14,0	15,2	-34,9	0,0	0,0	0,0	0,950	0,000	5009,611	0,0	-34,6		02:20:18:736		
009:22:00,000	-34,4	14,0	15,2	-34,4	0,0	0,0	0,0	0,950	0,000	5009,056	0,0	-34,2		02:21:18:736		
009:23:00,000	-36,9	14,0	15,1	-36,9	0,0	0,0	0,0	0,950	0,000	5010,009	0,0	-36,7		02:22:18:736		
009:24:00,000	-37,1	14,0	15,1	-37,1	0,0	0,0	0,0	0,950	0,000	5009,278	0,0	-37,0		02:23:18:736		
009:25:00,000	-35,4	13,9	15,1	-35,4	0,0	0,0	0,0	0,950	0,000	5009,211	0,0	-35,2		02:24:18:736		
009:26:00,000	-37,0	13,9	15,1	-37,0	0,0	0,0	0,0	0,950	0,000	5009,806	0,0	-36,9		02:25:18:736		
009:27:00,000	-38,7	13,9	15,1	-38,7	0,0	0,0	0,0	0,950	0,000	5008,621	0,0	-38,6		02:26:18:736		
009:28:00,000	-32,2	13,9	15,0	-32,2	0,0	0,0	0,0	0,950	0,000	5009,472	0,0	-32,2		02:27:18:736		
009:29:00,000	-34,9	13,9	15,0	-34,9	0,0	0,0	0,0	0,950	0,000	5009,611	0,0	-34,9		02:28:18:736		
009:30:00,000	-37,6	13,9	15,0	-37,6	0,0	0,0	0,0	0,950	0,000	5008,844	0,0	-37,4		02:29:18:736		
009:31:00,000	-38,9	13,9	15,0	-38,9	0,0	0,0	0,0	0,950	0,000	5009,185	0,0	-38,8		02:30:18:736		
009:32:00,000	-39,0	13,9	15,0	-38,9	0,0	0,0	0,0	0,950	0,000	5009,306	0,0	-38,8		02:31:18:736		
009:33:00,000	-39,0	14,1	15,0	-39,0	0,0	0,0	0,0	0,950	0,000	5009,963	0,0	-38,9		02:32:18:736		
009:34:00,000	-39,1	14,1	15,0	-39,1	0,0	0,0	0,0	0,950	0,000	5008,815	0,0	-39,1		02:33:18:736		
009:35:00,000	-39,1	14,0	15,0	-39,1	0,0	0,0	0,0	0,950	0,000	5008,275	0,0	-38,9		02:34:18:736		
009:36:00,000	-39,0	13,9	15,0	-39,0	0,0	0,0	0,0	0,950	0,000	5008,509	0,0	-38,8		02:35:18:736		
009:37:00,000	-39,0	13,9	15,0	-39,0	0,0	0,0	0,0	0,950	0,000	5008,731	0,0	-38,9		02:36:18:736		
009:38:00,000	-39,0	13,8	15,0	-39,0	0,0	0,0	0,0	0,950	0,000	5009,056	0,0	-38,8		02:37:18:736		
009:39:00,000	-36,0	13,8	15,0	-36,0	0,0	0,0	0,0	0,950	0,000	5009,257	0,0	-35,9		02:38:18:736		
009:40:00,000	-37,4	13,8	15,0	-37,4	0,0	0,0	0,0	0,950	0,000	5009,481	0,0	-37,2		02:39:18:736		
009:41:00,000	-38,7	14,0	15,0	-38,6	0,0	0,0	0,0	0,950	0,000	5009,352	0,0	-38,6		02:40:18:736		
009:42:00,000	-35,2	14,1	15,0	-35,2	0,0	0,0	0,0	0,950	0,000	5009,688	0,0	-35,1		02:41:18:736		
009:43:00,000	-28,4	14,2	15,0	-28,4	0,0	0,0	0,0	0,950	0,000	5009,731	0,0	-28,4		02:42:18:736		
009:44:00,000	-16,2	14,2	15,0	-16,2	0,0	0,0	0,0	0,950	0,000	5009,121	0,0	-16,0		02:43:18:736		
009:45:00,000	-14,3	14,2	15,0	-14,3	0,0	0,0	0,0	0,950	0,000	5009,385	0,0	-14,4		02:44:18:736		
009:46:00,000	-34,1	14,2	15,0	-34,1	0,0	0,0	0,0	0,950	0,000	5009,296	0,0	-33,9		02:45:18:736		
009:47:00,000	-26,3	14,1	15,0	-26,3	0,0	0,0	0,0	0,950	0,000	5009,074	0,0	-26,4		02:46:18:736		
009:48:00,000	-32,3	14,0	15,0	-32,3	0,0	0,0	0,0	0,950	0,000	5008,889	0,0	-32,2		02:47:18:736		
009:49:00,000	-16,3	14,0	15,0	-16,3	0,0	0,0	0,0	0,950	0,000	5008,642	0,0	-16,3		02:48:18:736		
009:50:00,000	-14,7	14,0	15,0	-14,8	0,0	0,0	0,0	0,950	0,000	5008,926	0,0	-14,8		02:49:18:736		
009:51:00,000	-18,7	13,9	15,0	-18,7	0,0	0,0	0,0	0,950	0,000	5009,167	0,0	-18,6		02:50:18:736		
