[Connect DataFile][2.1]
Date:	22/04/2026
Time:	17:58:35
Unit:	°C
Resolution:	60,000/0,100
Values:	12
SnapshotTrigger:	0	0,0
MeasurementTrigger:	0	0,0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
006:36:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5007,250	0,0	-50,0		00:34:35:680		
006:37:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,685	0,0	-50,0		00:35:35:680		
006:38:00,000	-50,0	12,9	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,147	0,0	-50,0		00:36:35:680		
006:39:00,000	-50,0	13,0	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,861	0,0	-50,0		00:37:35:680		
006:40:00,000	-50,0	13,0	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,093	0,0	-50,0		00:38:35:680		
006:41:00,000	-50,0	13,0	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,639	0,0	-50,0		00:39:35:680		
006:42:00,000	-50,0	12,9	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,287	0,0	-50,0		00:40:35:680		
006:43:00,000	-50,0	12,9	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,147	0,0	-50,0		00:41:35:680		
006:44:00,000	-50,0	12,8	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,509	0,0	-50,0		00:42:35:680		
006:45:00,000	-50,0	12,8	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,119	0,0	-50,0		00:43:35:680		
006:46:00,000	-50,0	12,9	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,917	0,0	-50,0		00:44:35:680		
006:47:00,000	-50,0	12,9	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,379	0,0	-50,0		00:45:35:680		
006:48:00,000	-50,0	12,8	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,046	0,0	-50,0		00:46:35:680		
006:49:00,000	-50,0	12,8	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5009,954	0,0	-50,0		00:47:35:680		
006:50:00,000	-50,0	12,8	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,239	0,0	-50,0		00:48:35:680		
006:51:00,000	-50,0	12,9	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,250	0,0	-50,0		00:49:35:680		
006:52:00,000	-50,0	12,8	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,324	0,0	-50,0		00:50:35:680		
006:53:00,000	-50,0	12,7	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,759	0,0	-50,0		00:51:35:680		
006:54:00,000	-50,0	12,7	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,657	0,0	-50,0		00:52:35:680		
006:55:00,000	-50,0	12,8	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,826	0,0	-50,0		00:53:35:680		
006:56:00,000	-50,0	12,7	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5006,741	0,0	-50,0		00:54:35:680		
006:57:00,000	-50,0	12,6	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,926	0,0	-50,0		00:55:35:680		
006:58:00,000	-50,0	12,4	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,239	0,0	-50,0		00:56:35:680		
006:59:00,000	-50,0	12,3	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,704	0,0	-50,0		00:57:35:680		
007:00:00,000	-50,0	12,3	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,278	0,0	-50,0		00:58:35:680		
007:01:00,000	-50,0	12,3	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,468	0,0	-50,0		00:59:35:680		
007:02:00,000	-50,0	12,3	13,5	-50,0	0,0	0,0	0,0	0,950	0,000	5004,889	0,0	-50,0		01:00:35:680		
007:03:00,000	-50,0	12,2	13,4	-50,0	0,0	0,0	0,0	0,950	0,000	5004,907	0,0	-50,0		01:01:35:680		
007:04:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,843	0,0	-50,0		01:02:35:680		
007:05:00,000	-50,0	12,0	13,2	-50,0	0,0	0,0	0,0	0,950	0,000	5005,908	0,0	-50,0		01:03:35:680		
007:06:00,000	-50,0	11,9	13,1	-50,0	0,0	0,0	0,0	0,950	0,000	5005,389	0,0	-50,0		01:04:35:680		
007:07:00,000	-50,0	11,8	13,1	-50,0	0,0	0,0	0,0	0,950	0,000	5005,546	0,0	-50,0		01:05:35:680		
007:08:00,000	-50,0	11,8	13,0	-50,0	0,0	0,0	0,0	0,950	0,000	5003,167	0,0	-50,0		01:06:35:680		
007:09:00,000	-50,0	11,8	13,0	-50,0	0,0	0,0	0,0	0,950	0,000	5004,376	0,0	-50,0		01:07:35:680		
007:10:00,000	-50,0	11,7	13,0	-50,0	0,0	0,0	0,0	0,950	0,000	5003,593	0,0	-50,0		01:08:35:680		
007:11:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5003,574	0,0	-50,0		01:09:35:680		
007:12:00,000	-50,0	11,6	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5003,611	0,0	-50,0		01:10:35:680		
007:13:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5003,879	0,0	-50,0		01:11:35:680		
007:14:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5003,944	0,0	-50,0		01:12:35:680		
007:15:00,000	-50,0	11,8	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5004,275	0,0	-50,0		01:13:35:680		
007:16:00,000	-50,0	11,8	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5003,657	0,0	-50,0		01:14:35:680		
007:17:00,000	-50,0	11,8	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5004,565	0,0	-50,0		01:15:35:680		
007:18:00,000	-50,0	11,8	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5002,787	0,0	-50,0		01:16:35:680		
007:19:00,000	-50,0	11,8	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5003,771	0,0	-50,0		01:17:35:680		
007:20:00,000	-50,0	11,8	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5005,083	0,0	-50,0		01:18:35:680		
007:21:00,000	-50,0	11,8	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5004,241	0,0	-50,0		01:19:35:680		
007:22:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5004,027	0,0	-50,0		01:20:35:680		
007:23:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5004,000	0,0	-50,0		01:21:35:680		
007:24:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5003,537	0,0	-50,0		01:22:35:680		
007:25:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5003,927	0,0	-50,0		01:23:35:680		
007:26:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5003,917	0,0	-50,0		01:24:35:680		
007:27:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5004,431	0,0	-50,0		01:25:35:680		
007:28:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5004,389	0,0	-50,0		01:26:35:680		
007:29:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5004,139	0,0	-50,0		01:27:35:680		
007:30:00,000	-50,0	11,7	12,9	-50,0	0,0	0,0	0,0	0,950	0,000	5003,174	0,0	-50,0		01:28:35:680		
007:31:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5009,750	0,0	-50,0		01:29:35:680		
007:32:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,741	0,0	-50,0		01:30:35:680		
007:33:00,000	-48,5	11,7	12,8	-48,5	0,0	0,0	0,0	0,950	0,000	5003,454	0,0	-48,4		01:31:35:680		
007:34:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,963	0,0	-50,0		01:32:35:680		
007:35:00,000	-50,0	11,6	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,787	0,0	-50,0		01:33:35:680		
007:36:00,000	-50,0	11,6	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,798	0,0	-50,0		01:34:35:680		
007:37:00,000	-50,0	11,6	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,259	0,0	-50,0		01:35:35:680		
007:38:00,000	-50,0	11,6	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,685	0,0	-50,0		01:36:35:680		
007:39:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,450	0,0	-50,0		01:37:35:680		
007:40:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,602	0,0	-50,0		01:38:35:680		
007:41:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,491	0,0	-50,0		01:39:35:680		
007:42:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,194	0,0	-50,0		01:40:35:680		
007:43:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,147	0,0	-50,0		01:41:35:680		
007:44:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,565	0,0	-50,0		01:42:35:680		
007:45:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,454	0,0	-50,0		01:43:35:680		
007:46:00,000	-50,0	11,8	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,944	0,0	-50,0		01:44:35:680		
007:47:00,000	-50,0	11,8	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,734	0,0	-50,0		01:45:35:680		
007:48:00,000	-50,0	11,8	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,528	0,0	-50,0		01:46:35:680		
007:49:00,000	-50,0	11,8	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,074	0,0	-50,0		01:47:35:680		
007:50:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,055	0,0	-50,0		01:48:35:680		
007:51:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,278	0,0	-50,0		01:49:35:680		
007:52:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,074	0,0	-50,0		01:50:35:680		
007:53:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,713	0,0	-50,0		01:51:35:680		
007:54:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,546	0,0	-50,0		01:52:35:680		
007:55:00,000	-50,0	11,6	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,046	0,0	-50,0		01:53:35:680		
007:56:00,000	-50,0	11,6	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,889	0,0	-50,0		01:54:35:680		
007:57:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,064	0,0	-50,0		01:55:35:680		
007:58:00,000	-50,0	11,7	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,935	0,0	-50,0		01:56:35:680		
007:59:00,000	-50,0	11,6	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5003,477	0,0	-50,0		01:57:35:680		
008:00:00,000	-50,0	11,6	12,8	-50,0	0,0	0,0	0,0	0,950	0,000	5004,339	0,0	-50,0		01:58:35:680		
008:01:00,000	-50,0	11,6	12,7	-50,0	0,0	0,0	0,0	0,950	0,000	5003,407	0,0	-50,0		01:59:35:680		
008:02:00,000	-50,0	11,5	12,7	-50,0	0,0	0,0	0,0	0,950	0,000	5003,722	0,0	-50,0		02:00:35:680		
008:03:00,000	-50,0	11,5	12,7	-50,0	0,0	0,0	0,0	0,950	0,000	5003,147	0,0	-50,0		02:01:35:680		
008:04:00,000	-50,0	11,5	12,6	-50,0	0,0	0,0	0,0	0,950	0,000	5003,574	0,0	-50,0		02:02:35:680		
008:05:00,000	-50,0	11,4	12,6	-50,0	0,0	0,0	0,0	0,950	0,000	5003,657	0,0	-50,0		02:03:35:680		
008:06:00,000	-50,0	11,3	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5004,101	0,0	-50,0		02:04:35:680		
008:07:00,000	-50,0	11,3	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5002,898	0,0	-50,0		02:05:35:680		
008:08:00,000	-50,0	11,3	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5003,333	0,0	-50,0		02:06:35:680		
008:09:00,000	-50,0	11,3	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5003,907	0,0	-50,0		02:07:35:680		
008:10:00,000	-50,0	11,3	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5003,352	0,0	-50,0		02:08:35:680		
008:11:00,000	-50,0	11,3	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5003,404	0,0	-50,0		02:09:35:680		
008:12:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5002,917	0,0	-50,0		02:10:35:680		
008:13:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5006,556	0,0	-50,0		02:11:35:680		
008:14:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,741	0,0	-50,0		02:12:35:680		
008:15:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,293	0,0	-50,0		02:13:35:680		
008:16:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5002,750	0,0	-50,0		02:14:35:680		
008:17:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,954	0,0	-50,0		02:15:35:680		
008:18:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,560	0,0	-50,0		02:16:35:680		
008:19:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5002,685	0,0	-50,0		02:17:35:680		
008:20:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5002,657	0,0	-50,0		02:18:35:680		
008:21:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5004,211	0,0	-50,0		02:19:35:680		
008:22:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,481	0,0	-50,0		02:20:35:680		
008:23:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,074	0,0	-50,0		02:21:35:680		
008:24:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,565	0,0	-50,0		02:22:35:680		
008:25:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5002,743	0,0	-50,0		02:23:35:680		
008:26:00,000	-50,0	11,3	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,694	0,0	-50,0		02:24:35:680		
008:27:00,000	-50,0	11,2	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,815	0,0	-50,0		02:25:35:680		
008:28:00,000	-50,0	11,2	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,239	0,0	-50,0		02:26:35:680		
008:29:00,000	-50,0	11,1	12,3	-50,0	0,0	0,0	0,0	0,950	0,000	5003,611	0,0	-50,0		02:27:35:680		
008:30:00,000	-50,0	11,1	12,3	-50,0	0,0	0,0	0,0	0,950	0,000	5004,074	0,0	-50,0		02:28:35:680		
008:31:00,000	-50,0	11,1	12,3	-50,0	0,0	0,0	0,0	0,950	0,000	5002,574	0,0	-50,0		02:29:35:680		
008:32:00,000	-50,0	11,1	12,3	-50,0	0,0	0,0	0,0	0,950	0,000	5003,944	0,0	-50,0		02:30:35:680		
008:33:00,000	-50,0	11,1	12,3	-50,0	0,0	0,0	0,0	0,950	0,000	5003,734	0,0	-50,0		02:31:35:680		
008:34:00,000	-50,0	11,1	12,3	-50,0	0,0	0,0	0,0	0,950	0,000	5003,287	0,0	-50,0		02:32:35:680		
008:35:00,000	-50,0	11,1	12,3	-50,0	0,0	0,0	0,0	0,950	0,000	5002,528	0,0	-50,0		02:33:35:680		
008:36:00,000	-50,0	11,0	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5002,926	0,0	-50,0		02:34:35:680		
008:37:00,000	-50,0	11,0	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,139	0,0	-50,0		02:35:35:680		
008:38:00,000	-50,0	11,0	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,413	0,0	-50,0		02:36:35:680		
008:39:00,000	-50,0	11,1	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5002,954	0,0	-50,0		02:37:35:680		
008:40:00,000	-50,0	11,1	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5002,583	0,0	-50,0		02:38:35:680		
008:41:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5002,881	0,0	-50,0		02:39:35:680		
008:42:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5002,778	0,0	-50,0		02:40:35:680		
008:43:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,379	0,0	-50,0		02:41:35:680		
008:44:00,000	-50,0	11,1	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5002,898	0,0	-50,0		02:42:35:680		
008:45:00,000	-50,0	11,1	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5002,670	0,0	-50,0		02:43:35:680		
008:46:00,000	-50,0	11,1	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5002,833	0,0	-50,0		02:44:35:680		
008:47:00,000	-50,0	11,1	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,222	0,0	-50,0		02:45:35:680		
008:48:00,000	-50,0	11,1	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,532	0,0	-50,0		02:46:35:680		
008:49:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,287	0,0	-50,0		02:47:35:680		
008:50:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5002,621	0,0	-50,0		02:48:35:680		
008:51:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,417	0,0	-50,0		02:49:35:680		
008:52:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5002,853	0,0	-50,0		02:50:35:680		
008:53:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,852	0,0	-50,0		02:51:35:680		
008:54:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,269	0,0	-50,0		02:52:35:680		
008:55:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5006,486	0,0	-50,0		02:53:35:680		
008:56:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5004,074	0,0	-50,0		02:54:35:680		
008:57:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,565	0,0	-50,0		02:55:35:680		
008:58:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5002,963	0,0	-50,0		02:56:35:680		
008:59:00,000	-50,0	11,1	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,670	0,0	-50,0		02:57:35:680		
009:00:00,000	-50,0	11,1	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,259	0,0	-50,0		02:58:35:680		
009:01:00,000	-50,0	11,2	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,324	0,0	-50,0		02:59:35:680		
009:02:00,000	-50,0	11,3	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,395	0,0	-50,0		03:00:35:680		
009:03:00,000	-50,0	11,4	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,769	0,0	-50,0		03:01:35:680		
009:04:00,000	-50,0	11,6	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,463	0,0	-50,0		03:02:35:680		
009:05:00,000	-50,0	11,7	12,3	-50,0	0,0	0,0	0,0	0,950	0,000	5003,231	0,0	-50,0		03:03:35:680		
009:06:00,000	-50,0	11,8	12,3	-50,0	0,0	0,0	0,0	0,950	0,000	5004,019	0,0	-50,0		03:04:35:680		
009:07:00,000	-50,0	11,8	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,991	0,0	-50,0		03:05:35:680		
009:08:00,000	-50,0	11,8	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,611	0,0	-50,0		03:06:35:680		
009:09:00,000	-50,0	11,8	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,852	0,0	-50,0		03:07:35:680		
009:10:00,000	-50,0	11,8	12,4	-50,0	0,0	0,0	0,0	0,950	0,000	5003,422	0,0	-50,0		03:08:35:680		
009:11:00,000	-50,0	11,9	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5004,528	0,0	-50,0		03:09:35:680		
009:12:00,000	-50,0	11,9	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5003,667	0,0	-50,0		03:10:35:680		
009:13:00,000	-50,0	11,8	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5004,000	0,0	-50,0		03:11:35:680		
009:14:00,000	-50,0	11,8	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5004,385	0,0	-50,0		03:12:35:680		
009:15:00,000	-50,0	11,8	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5003,769	0,0	-50,0		03:13:35:680		
009:16:00,000	-50,0	11,6	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5003,046	0,0	-50,0		03:14:35:680		
009:17:00,000	-50,0	11,4	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5004,037	0,0	-50,0		03:15:35:680		
009:18:00,000	-50,0	11,3	12,5	-50,0	0,0	0,0	0,0	0,950	0,000	5003,139	0,0	-50,0		03:16:35:680		
009:19:00,000	-50,0	11,1	12,3	-50,0	0,0	0,0	0,0	0,950	0,000	5003,306	0,0	-50,0		03:17:35:680		
009:20:00,000	-50,0	11,0	12,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,231	0,0	-50,0		03:18:35:680		
009:21:00,000	-50,0	10,9	12,0	-50,0	0,0	0,0	0,0	0,950	0,000	5002,927	0,0	-50,0		03:19:35:680		
009:22:00,000	-50,0	10,7	11,9	-50,0	0,0	0,0	0,0	0,950	0,000	5002,426	0,0	-50,0		03:20:35:680		
009:23:00,000	-50,0	10,5	11,7	-50,0	0,0	0,0	0,0	0,950	0,000	5001,815	0,0	-50,0		03:21:35:680		
009:24:00,000	-50,0	10,3	11,5	-50,0	0,0	0,0	0,0	0,950	0,000	5002,731	0,0	-50,0		03:22:35:680		
009:25:00,000	-50,0	10,1	11,3	-50,0	0,0	0,0	0,0	0,950	0,000	5001,284	0,0	-50,0		03:23:35:680		
009:26:00,000	-50,0	9,9	11,2	-50,0	0,0	0,0	0,0	0,950	0,000	5003,000	0,0	-50,0		03:24:35:680		
009:27:00,000	-50,0	9,8	11,1	-50,0	0,0	0,0	0,0	0,950	0,000	5001,926	0,0	-50,0		03:25:35:680		
009:28:00,000	-50,0	9,8	11,0	-50,0	0,0	0,0	0,0	0,950	0,000	5001,872	0,0	-50,0		03:26:35:680		
009:29:00,000	-50,0	9,8	11,0	-50,0	0,0	0,0	0,0	0,950	0,000	5001,824	0,0	-50,0		03:27:35:680		
009:30:00,000	-50,0	9,7	10,9	-50,0	0,0	0,0	0,0	0,950	0,000	5001,926	0,0	-50,0		03:28:35:680		
009:31:00,000	-50,0	9,6	10,9	-50,0	0,0	0,0	0,0	0,950	0,000	5001,556	0,0	-50,0		03:29:35:680		
009:32:00,000	-50,0	9,6	10,8	-50,0	0,0	0,0	0,0	0,950	0,000	5001,194	0,0	-50,0		03:30:35:680		
009:33:00,000	-50,0	9,4	10,7	-50,0	0,0	0,0	0,0	0,950	0,000	5001,633	0,0	-50,0		03:31:35:680		
009:34:00,000	-50,0	9,3	10,6	-50,0	0,0	0,0	0,0	0,950	0,000	5001,083	0,0	-50,0		03:32:35:680		
009:35:00,000	-50,0	9,2	10,5	-50,0	0,0	0,0	0,0	0,950	0,000	5005,121	0,0	-50,0		03:33:35:680		
009:36:00,000	-50,0	9,1	10,5	-50,0	0,0	0,0	0,0	0,950	0,000	5000,898	0,0	-50,0		03:34:35:680		
009:37:00,000	-50,0	9,1	10,4	-50,0	0,0	0,0	0,0	0,950	0,000	5001,361	0,0	-50,0		03:35:35:680		
009:38:00,000	-50,0	9,0	10,4	-50,0	0,0	0,0	0,0	0,950	0,000	5001,667	0,0	-50,0		03:36:35:680		
009:39:00,000	-50,0	9,0	10,4	-50,0	0,0	0,0	0,0	0,950	0,000	5001,248	0,0	-50,0		03:37:35:680		
009:40:00,000	-50,0	9,0	10,3	-50,0	0,0	0,0	0,0	0,950	0,000	5000,926	0,0	-50,0		03:38:35:680		
009:41:00,000	-50,0	9,0	10,3	-50,0	0,0	0,0	0,0	0,950	0,000	5000,379	0,0	-50,0		03:39:35:680		
009:42:00,000	-50,0	9,0	10,3	-50,0	0,0	0,0	0,0	0,950	0,000	5000,853	0,0	-50,0		03:40:35:680		
009:43:00,000	-50,0	9,0	10,3	-50,0	0,0	0,0	0,0	0,950	0,000	5000,583	0,0	-50,0		03:41:35:680		
009:44:00,000	-50,0	8,9	10,3	-50,0	0,0	0,0	0,0	0,950	0,000	5000,954	0,0	-50,0		03:42:35:680		
009:45:00,000	-50,0	8,9	10,3	-50,0	0,0	0,0	0,0	0,950	0,000	4999,889	0,0	-50,0		03:43:35:680		
009:46:00,000	-50,0	8,9	10,2	-50,0	0,0	0,0	0,0	0,950	0,000	5000,450	0,0	-50,0		03:44:35:680		
009:47:00,000	-50,0	8,9	10,2	-50,0	0,0	0,0	0,0	0,950	0,000	5000,769	0,0	-50,0		03:45:35:680		
009:48:00,000	-50,0	8,9	10,2	-50,0	0,0	0,0	0,0	0,950	0,000	5000,787	0,0	-50,0		03:46:35:680		
009:49:00,000	-50,0	8,8	10,1	-50,0	0,0	0,0	0,0	0,950	0,000	5000,204	0,0	-50,0		03:47:35:680		
009:50:00,000	-50,0	8,8	10,1	-50,0	0,0	0,0	0,0	0,950	0,000	5000,560	0,0	-50,0		03:48:35:680		
009:51:00,000	-50,0	8,8	10,1	-50,0	0,0	0,0	0,0	0,950	0,000	5001,269	0,0	-50,0		03:49:35:680		
009:52:00,000	-50,0	8,8	10,1	-50,0	0,0	0,0	0,0	0,950	0,000	5000,583	0,0	-50,0		03:50:35:680		
009:53:00,000	-50,0	8,8	10,1	-50,0	0,0	0,0	0,0	0,950	0,000	5000,881	0,0	-50,0		03:51:35:680		
009:54:00,000	-50,0	8,8	10,1	-50,0	0,0	0,0	0,0	0,950	0,000	5000,667	0,0	-50,0		03:52:35:680		
009:55:00,000	-50,0	8,8	10,1	-50,0	0,0	0,0	0,0	0,950	0,000	4999,935	0,0	-50,0		03:53:35:680		
